,date,attitude,frequency,state
3513,2022-02-09,media portrayal,102.0,All Posts
3514,2022-02-10,media portrayal,103.0,All Posts
3515,2022-02-11,media portrayal,103.0,All Posts
3516,2022-02-12,media portrayal,95.0,All Posts
3517,2022-02-13,media portrayal,132.0,All Posts
3518,2022-02-14,media portrayal,139.0,All Posts
3519,2022-02-15,media portrayal,119.0,All Posts
3520,2022-02-16,media portrayal,108.0,All Posts
3521,2022-02-17,media portrayal,117.0,All Posts
3522,2022-02-18,media portrayal,101.0,All Posts
3523,2022-02-19,media portrayal,113.0,All Posts
3524,2022-02-20,media portrayal,106.0,All Posts
3525,2022-02-21,media portrayal,86.0,All Posts
3526,2022-02-22,media portrayal,78.0,All Posts
3527,2022-02-23,media portrayal,86.0,All Posts
3528,2022-02-24,media portrayal,93.0,All Posts
3529,2022-02-25,media portrayal,88.0,All Posts
3530,2022-02-26,media portrayal,73.0,All Posts
3531,2022-02-27,media portrayal,85.0,All Posts
3532,2022-02-28,media portrayal,84.0,All Posts
3533,2022-03-01,media portrayal,80.0,All Posts
3534,2022-03-02,media portrayal,86.0,All Posts
3535,2022-03-03,media portrayal,91.0,All Posts
3536,2022-03-04,media portrayal,89.0,All Posts
3537,2022-03-05,media portrayal,73.0,All Posts
3538,2022-03-06,media portrayal,96.0,All Posts
3539,2022-03-07,media portrayal,79.0,All Posts
3540,2022-03-08,media portrayal,89.0,All Posts
3541,2022-03-09,media portrayal,80.0,All Posts
3542,2022-03-10,media portrayal,87.0,All Posts
3543,2022-03-11,media portrayal,88.0,All Posts
3544,2022-03-12,media portrayal,99.0,All Posts
3545,2022-03-13,media portrayal,114.0,All Posts
3546,2022-03-14,media portrayal,145.0,All Posts
3547,2022-03-15,media portrayal,151.0,All Posts
3548,2022-03-16,media portrayal,111.0,All Posts
3549,2022-03-17,media portrayal,94.0,All Posts
3550,2022-03-18,media portrayal,104.0,All Posts
3551,2022-03-19,media portrayal,88.0,All Posts
3552,2022-03-20,media portrayal,98.0,All Posts
3553,2022-03-21,media portrayal,117.0,All Posts
3554,2022-03-22,media portrayal,99.0,All Posts
3555,2022-03-23,media portrayal,70.0,All Posts
3556,2022-03-24,media portrayal,95.0,All Posts
3557,2022-03-25,media portrayal,101.0,All Posts
3558,2022-03-26,media portrayal,87.0,All Posts
3559,2022-03-27,media portrayal,79.0,All Posts
3560,2022-03-28,media portrayal,124.0,All Posts
3561,2022-03-29,media portrayal,103.0,All Posts
3562,2022-03-30,media portrayal,97.0,All Posts
3563,2022-03-31,media portrayal,98.0,All Posts
3564,2022-04-01,media portrayal,74.0,All Posts
3565,2022-04-02,media portrayal,85.0,All Posts
3566,2022-04-03,media portrayal,84.0,All Posts
3567,2022-04-04,media portrayal,105.0,All Posts
3568,2022-04-05,media portrayal,86.0,All Posts
3569,2022-04-06,media portrayal,84.0,All Posts
3570,2022-04-07,media portrayal,83.0,All Posts
3571,2022-04-08,media portrayal,125.0,All Posts
3572,2022-04-09,media portrayal,78.0,All Posts
3573,2022-04-10,media portrayal,73.0,All Posts
3574,2022-04-11,media portrayal,91.0,All Posts
3575,2022-04-12,media portrayal,86.0,All Posts
3576,2022-04-13,media portrayal,91.0,All Posts
3577,2022-04-14,media portrayal,97.0,All Posts
3578,2022-04-15,media portrayal,118.0,All Posts
3579,2022-04-16,media portrayal,67.0,All Posts
3580,2022-04-17,media portrayal,84.0,All Posts
3581,2022-04-18,media portrayal,93.0,All Posts
3582,2022-04-19,media portrayal,103.0,All Posts
3583,2022-04-20,media portrayal,98.0,All Posts
3584,2022-04-21,media portrayal,75.0,All Posts
3585,2022-04-22,media portrayal,93.0,All Posts
3586,2022-04-23,media portrayal,78.0,All Posts
3587,2022-04-24,media portrayal,83.0,All Posts
3588,2022-04-25,media portrayal,97.0,All Posts
3589,2022-04-26,media portrayal,89.0,All Posts
3590,2022-04-27,media portrayal,88.0,All Posts
3591,2022-04-28,media portrayal,100.0,All Posts
3592,2022-04-29,media portrayal,107.0,All Posts
3593,2022-04-30,media portrayal,94.0,All Posts
3594,2022-05-01,media portrayal,83.0,All Posts
3595,2022-05-02,media portrayal,91.0,All Posts
3596,2022-05-03,media portrayal,80.0,All Posts
3597,2022-05-04,media portrayal,97.0,All Posts
3598,2022-05-05,media portrayal,101.0,All Posts
3599,2022-05-06,media portrayal,87.0,All Posts
3600,2022-05-07,media portrayal,74.0,All Posts
3601,2022-05-08,media portrayal,78.0,All Posts
3602,2022-05-09,media portrayal,71.0,All Posts
3603,2022-05-10,media portrayal,92.0,All Posts
3604,2022-05-11,media portrayal,92.0,All Posts
3605,2022-05-12,media portrayal,90.0,All Posts
3606,2022-05-13,media portrayal,103.0,All Posts
3607,2022-05-14,media portrayal,101.0,All Posts
3608,2022-05-15,media portrayal,65.0,All Posts
3609,2022-05-16,media portrayal,70.0,All Posts
3610,2022-05-17,media portrayal,75.0,All Posts
3611,2022-05-18,media portrayal,80.0,All Posts
3612,2022-05-19,media portrayal,100.0,All Posts
3613,2022-05-20,media portrayal,73.0,All Posts
3614,2022-05-21,media portrayal,113.0,All Posts
3615,2022-05-22,media portrayal,87.0,All Posts
3616,2022-05-23,media portrayal,77.0,All Posts
3617,2022-05-24,media portrayal,85.0,All Posts
3618,2022-05-25,media portrayal,92.0,All Posts
3619,2022-05-26,media portrayal,87.0,All Posts
3620,2022-05-27,media portrayal,126.0,All Posts
3621,2022-05-28,media portrayal,101.0,All Posts
3622,2022-05-29,media portrayal,87.0,All Posts
3623,2022-05-30,media portrayal,108.0,All Posts
3624,2022-05-31,media portrayal,108.0,All Posts
3625,2022-06-01,media portrayal,100.0,All Posts
3626,2022-06-02,media portrayal,104.0,All Posts
3627,2022-06-03,media portrayal,125.0,All Posts
3628,2022-06-04,media portrayal,108.0,All Posts
3629,2022-06-05,media portrayal,88.0,All Posts
3630,2022-06-06,media portrayal,90.0,All Posts
3631,2022-06-07,media portrayal,96.0,All Posts
3632,2022-06-08,media portrayal,111.0,All Posts
3633,2022-06-09,media portrayal,116.0,All Posts
3634,2022-06-10,media portrayal,113.0,All Posts
3635,2022-06-11,media portrayal,101.0,All Posts
3636,2022-06-12,media portrayal,94.0,All Posts
3637,2022-06-13,media portrayal,71.0,All Posts
3638,2022-06-14,media portrayal,111.0,All Posts
3639,2022-06-15,media portrayal,108.0,All Posts
3640,2022-06-16,media portrayal,90.0,All Posts
3641,2022-06-17,media portrayal,107.0,All Posts
3642,2022-06-18,media portrayal,91.0,All Posts
3643,2022-06-19,media portrayal,69.0,All Posts
3644,2022-06-20,media portrayal,82.0,All Posts
3645,2022-06-21,media portrayal,78.0,All Posts
3646,2022-06-22,media portrayal,85.0,All Posts
3647,2022-06-23,media portrayal,111.0,All Posts
3648,2022-06-24,media portrayal,99.0,All Posts
3649,2022-06-25,media portrayal,77.0,All Posts
3650,2022-06-26,media portrayal,82.0,All Posts
3651,2022-06-27,media portrayal,69.0,All Posts
3652,2022-06-28,media portrayal,83.0,All Posts
3653,2022-06-29,media portrayal,92.0,All Posts
3654,2022-06-30,media portrayal,75.0,All Posts
3655,2022-07-01,media portrayal,70.0,All Posts
3656,2022-07-02,media portrayal,90.0,All Posts
3657,2022-07-03,media portrayal,84.0,All Posts
3658,2022-07-04,media portrayal,84.0,All Posts
3659,2022-07-05,media portrayal,73.0,All Posts
3660,2022-07-06,media portrayal,89.0,All Posts
3661,2022-07-07,media portrayal,79.0,All Posts
3662,2022-07-08,media portrayal,66.0,All Posts
3663,2022-07-09,media portrayal,84.0,All Posts
3664,2022-07-10,media portrayal,100.0,All Posts
3665,2022-07-11,media portrayal,106.0,All Posts
3666,2022-07-12,media portrayal,148.0,All Posts
3667,2022-07-13,media portrayal,101.0,All Posts
3668,2022-07-14,media portrayal,97.0,All Posts
3669,2022-07-15,media portrayal,75.0,All Posts
3670,2022-07-16,media portrayal,74.0,All Posts
3671,2022-07-17,media portrayal,72.0,All Posts
3672,2022-07-18,media portrayal,104.0,All Posts
3673,2022-07-19,media portrayal,105.0,All Posts
3674,2022-07-20,media portrayal,105.0,All Posts
3675,2022-07-21,media portrayal,105.0,All Posts
3676,2022-07-22,media portrayal,100.0,All Posts
3677,2022-07-23,media portrayal,80.0,All Posts
3678,2022-07-24,media portrayal,108.0,All Posts
3679,2022-07-25,media portrayal,139.0,All Posts
3680,2022-07-26,media portrayal,118.0,All Posts
3681,2022-07-27,media portrayal,121.0,All Posts
3682,2022-07-28,media portrayal,106.0,All Posts
3683,2022-07-29,media portrayal,99.0,All Posts
3684,2022-07-30,media portrayal,66.0,All Posts
3685,2022-07-31,media portrayal,93.0,All Posts
3686,2022-08-01,media portrayal,82.0,All Posts
3687,2022-08-02,media portrayal,100.0,All Posts
3688,2022-08-03,media portrayal,107.0,All Posts
3689,2022-08-04,media portrayal,86.0,All Posts
3690,2022-08-05,media portrayal,74.0,All Posts
3691,2022-08-06,media portrayal,89.0,All Posts
3692,2022-08-07,media portrayal,83.0,All Posts
3693,2022-08-08,media portrayal,87.0,All Posts
3694,2022-08-09,media portrayal,92.0,All Posts
3695,2022-08-10,media portrayal,84.0,All Posts
3696,2022-08-11,media portrayal,86.0,All Posts
3697,2022-08-12,media portrayal,104.0,All Posts
3698,2022-08-13,media portrayal,99.0,All Posts
3699,2022-08-14,media portrayal,79.0,All Posts
3700,2022-08-15,media portrayal,95.0,All Posts
3701,2022-08-16,media portrayal,108.0,All Posts
3702,2022-08-17,media portrayal,86.0,All Posts
3703,2022-08-18,media portrayal,149.0,All Posts
3704,2022-08-19,media portrayal,130.0,All Posts
3705,2022-08-20,media portrayal,96.0,All Posts
3706,2022-08-21,media portrayal,115.0,All Posts
3707,2022-08-22,media portrayal,124.0,All Posts
3708,2022-08-23,media portrayal,101.0,All Posts
3709,2022-08-24,media portrayal,110.0,All Posts
3710,2022-08-25,media portrayal,110.0,All Posts
3711,2022-08-26,media portrayal,145.0,All Posts
3712,2022-08-27,media portrayal,129.0,All Posts
3713,2022-08-28,media portrayal,107.0,All Posts
3714,2022-08-29,media portrayal,110.0,All Posts
3715,2022-08-30,media portrayal,99.0,All Posts
3716,2022-08-31,media portrayal,99.0,All Posts
3717,2022-09-01,media portrayal,94.0,All Posts
3718,2022-09-02,media portrayal,106.0,All Posts
3719,2022-09-03,media portrayal,89.0,All Posts
3720,2022-09-04,media portrayal,105.0,All Posts
3721,2022-09-05,media portrayal,88.0,All Posts
3722,2022-09-06,media portrayal,99.0,All Posts
3723,2022-09-07,media portrayal,81.0,All Posts
3724,2022-09-08,media portrayal,97.0,All Posts
3725,2022-09-09,media portrayal,88.0,All Posts
3726,2022-09-10,media portrayal,112.0,All Posts
3727,2022-09-11,media portrayal,95.0,All Posts
3728,2022-09-12,media portrayal,86.0,All Posts
3729,2022-09-13,media portrayal,115.0,All Posts
3730,2022-09-14,media portrayal,111.0,All Posts
3731,2022-09-15,media portrayal,137.0,All Posts
3732,2022-09-16,media portrayal,113.0,All Posts
3733,2022-09-17,media portrayal,131.0,All Posts
3734,2022-09-18,media portrayal,112.0,All Posts
3735,2022-09-19,media portrayal,92.0,All Posts
3736,2022-09-20,media portrayal,113.0,All Posts
3737,2022-09-21,media portrayal,115.0,All Posts
3738,2022-09-22,media portrayal,93.0,All Posts
3739,2022-09-23,media portrayal,103.0,All Posts
3740,2022-09-24,media portrayal,93.0,All Posts
3741,2022-09-25,media portrayal,98.0,All Posts
3742,2022-09-26,media portrayal,119.0,All Posts
3743,2022-09-27,media portrayal,106.0,All Posts
3744,2022-09-28,media portrayal,110.0,All Posts
3745,2022-09-29,media portrayal,87.0,All Posts
3746,2022-09-30,media portrayal,101.0,All Posts
3747,2022-10-01,media portrayal,100.0,All Posts
3748,2022-10-02,media portrayal,95.0,All Posts
3749,2022-10-03,media portrayal,92.0,All Posts
3750,2022-10-04,media portrayal,100.0,All Posts
3751,2022-10-05,media portrayal,99.0,All Posts
3752,2022-10-06,media portrayal,90.0,All Posts
3753,2022-10-07,media portrayal,102.0,All Posts
3754,2022-10-08,media portrayal,90.0,All Posts
3755,2022-10-09,media portrayal,92.0,All Posts
3756,2022-10-10,media portrayal,98.0,All Posts
3757,2022-10-11,media portrayal,101.0,All Posts
3758,2022-10-12,media portrayal,109.0,All Posts
3759,2022-10-13,media portrayal,117.0,All Posts
3760,2022-10-14,media portrayal,113.0,All Posts
3761,2022-10-15,media portrayal,129.0,All Posts
3762,2022-10-16,media portrayal,112.0,All Posts
3763,2022-10-17,media portrayal,134.0,All Posts
3764,2022-10-18,media portrayal,134.0,All Posts
3765,2022-10-19,media portrayal,139.0,All Posts
3766,2022-10-20,media portrayal,129.0,All Posts
3767,2022-10-21,media portrayal,102.0,All Posts
3768,2022-10-22,media portrayal,101.0,All Posts
3769,2022-10-23,media portrayal,103.0,All Posts
3770,2022-10-24,media portrayal,89.0,All Posts
3771,2022-10-25,media portrayal,109.0,All Posts
3772,2022-10-26,media portrayal,102.0,All Posts
3773,2022-10-27,media portrayal,121.0,All Posts
3774,2022-10-28,media portrayal,137.0,All Posts
3775,2022-10-29,media portrayal,171.0,All Posts
3776,2022-10-30,media portrayal,146.0,All Posts
3777,2022-10-31,media portrayal,136.0,All Posts
3778,2022-11-01,media portrayal,152.0,All Posts
3779,2022-11-02,media portrayal,134.0,All Posts
3780,2022-11-03,media portrayal,124.0,All Posts
3781,2022-11-04,media portrayal,119.0,All Posts
3782,2022-11-05,media portrayal,106.0,All Posts
3783,2022-11-06,media portrayal,102.0,All Posts
3784,2022-11-07,media portrayal,104.0,All Posts
3785,2022-11-08,media portrayal,106.0,All Posts
3786,2022-11-09,media portrayal,110.0,All Posts
3787,2022-11-10,media portrayal,93.0,All Posts
3788,2022-11-11,media portrayal,108.0,All Posts
3789,2022-11-12,media portrayal,97.0,All Posts
3790,2022-11-13,media portrayal,88.0,All Posts
3791,2022-11-14,media portrayal,121.0,All Posts
3792,2022-11-15,media portrayal,91.0,All Posts
3793,2022-11-16,media portrayal,98.0,All Posts
3794,2022-11-17,media portrayal,107.0,All Posts
3795,2022-11-18,media portrayal,86.0,All Posts
3796,2022-11-19,media portrayal,89.0,All Posts
3797,2022-11-20,media portrayal,113.0,All Posts
3798,2022-11-21,media portrayal,99.0,All Posts
3799,2022-11-22,media portrayal,106.0,All Posts
3800,2022-11-23,media portrayal,165.0,All Posts
3801,2022-11-24,media portrayal,120.0,All Posts
3802,2022-11-25,media portrayal,110.0,All Posts
3803,2022-11-26,media portrayal,95.0,All Posts
3804,2022-11-27,media portrayal,95.0,All Posts
3805,2022-11-28,media portrayal,122.0,All Posts
3806,2022-11-29,media portrayal,113.0,All Posts
3807,2022-11-30,media portrayal,119.0,All Posts
3808,2022-12-01,media portrayal,94.0,All Posts
3809,2022-12-02,media portrayal,88.0,All Posts
3810,2022-12-03,media portrayal,97.0,All Posts
3811,2022-12-04,media portrayal,103.0,All Posts
3812,2022-12-05,media portrayal,86.0,All Posts
3813,2022-12-06,media portrayal,106.0,All Posts
3814,2022-12-07,media portrayal,109.0,All Posts
3815,2022-12-08,media portrayal,107.0,All Posts
3816,2022-12-09,media portrayal,93.0,All Posts
3817,2022-12-10,media portrayal,105.0,All Posts
3818,2022-12-11,media portrayal,92.0,All Posts
3819,2022-12-12,media portrayal,154.0,All Posts
3820,2022-12-13,media portrayal,157.0,All Posts
3821,2022-12-14,media portrayal,129.0,All Posts
3822,2022-12-15,media portrayal,154.0,All Posts
3823,2022-12-16,media portrayal,119.0,All Posts
3824,2022-12-17,media portrayal,96.0,All Posts
3825,2022-12-18,media portrayal,99.0,All Posts
3826,2022-12-19,media portrayal,93.0,All Posts
3827,2022-12-20,media portrayal,121.0,All Posts
3828,2022-12-21,media portrayal,143.0,All Posts
3829,2022-12-22,media portrayal,121.0,All Posts
3830,2022-12-23,media portrayal,115.0,All Posts
3831,2022-12-24,media portrayal,212.0,All Posts
3832,2022-12-25,media portrayal,131.0,All Posts
3833,2022-12-26,media portrayal,115.0,All Posts
3834,2022-12-27,media portrayal,104.0,All Posts
3835,2022-12-28,media portrayal,117.0,All Posts
3836,2022-12-29,media portrayal,83.0,All Posts
3837,2022-12-30,media portrayal,107.0,All Posts
3838,2022-12-31,media portrayal,93.0,All Posts
3839,2023-01-01,media portrayal,80.0,All Posts
3840,2023-01-02,media portrayal,101.0,All Posts
3841,2023-01-03,media portrayal,80.0,All Posts
3842,2023-01-04,media portrayal,101.0,All Posts
3843,2023-01-05,media portrayal,103.0,All Posts
3844,2023-01-06,media portrayal,89.0,All Posts
3845,2023-01-07,media portrayal,78.0,All Posts
3846,2023-01-08,media portrayal,103.0,All Posts
3847,2023-01-09,media portrayal,116.0,All Posts
3848,2023-01-10,media portrayal,108.0,All Posts
3849,2023-01-11,media portrayal,190.0,All Posts
3850,2023-01-12,media portrayal,152.0,All Posts
3851,2023-01-13,media portrayal,147.0,All Posts
3852,2023-01-14,media portrayal,129.0,All Posts
3853,2023-01-15,media portrayal,134.0,All Posts
3854,2023-01-16,media portrayal,116.0,All Posts
3855,2023-01-17,media portrayal,114.0,All Posts
3856,2023-01-18,media portrayal,114.0,All Posts
3857,2023-01-19,media portrayal,115.0,All Posts
3858,2023-01-20,media portrayal,107.0,All Posts
3859,2023-01-21,media portrayal,100.0,All Posts
3860,2023-01-22,media portrayal,97.0,All Posts
3861,2023-01-23,media portrayal,129.0,All Posts
3862,2023-01-24,media portrayal,35.0,All Posts
3863,2023-01-26,media portrayal,,All Posts
3864,2023-01-27,media portrayal,124.0,All Posts
3865,2023-01-28,media portrayal,112.0,All Posts
3866,2023-01-29,media portrayal,97.0,All Posts
3867,2023-01-30,media portrayal,129.0,All Posts
3868,2023-01-31,media portrayal,119.0,All Posts
3869,2023-02-01,media portrayal,112.0,All Posts
3870,2023-02-02,media portrayal,125.0,All Posts
3871,2023-02-03,media portrayal,112.0,All Posts
3872,2023-02-04,media portrayal,98.0,All Posts
3873,2023-02-05,media portrayal,84.0,All Posts
3874,2023-02-06,media portrayal,122.0,All Posts
3875,2023-02-07,media portrayal,120.0,All Posts
3876,2023-02-08,media portrayal,94.0,All Posts
3877,2023-02-09,media portrayal,55.0,All Posts
3878,2023-02-16,media portrayal,9.0,All Posts
0,2023-01-21,personal interaction,4.0,New York
1,2023-01-21,harmful generalization,8.0,New York
2,2023-01-21,solutions/interventions,15.0,New York
3,2023-01-21,government critique,21.0,New York
4,2023-01-21,not in my backyard,5.0,New York
5,2023-01-21,societal critique,6.0,New York
6,2023-01-21,media portrayal,0.0,New York
7,2023-01-21,money/aid allocation,6.0,New York
8,2023-01-21,deserving/undeserving,10.0,New York
9,2023-01-22,societal critique,7.0,New York
10,2023-01-22,personal interaction,15.0,New York
11,2023-01-22,harmful generalization,28.0,New York
12,2023-01-22,solutions/interventions,24.0,New York
13,2023-01-22,government critique,49.0,New York
14,2023-01-22,not in my backyard,13.0,New York
15,2023-01-22,deserving/undeserving,17.0,New York
